Date,close,high,low,open,volume,adjclose,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2024-06-13,501.88153076171875,507.1183615588256,499.1535684672158,503.4844307874335,9954600,501.88153076171875,516.5141,527.5137329101562,25.6322021484375,0.0
2024-06-18,497.7854919433594,504.2732864479442,493.3307445006908,502.83819798229007,13060400,497.7854919433594,521.315,510.9505004882812,13.165008544921818,0.0
2024-06-20,499.9880065917969,501.95128536268976,495.0748066537393,500.286970703734,11801200,499.9880065917969,521.3594,497.1676330566406,-2.82037353515625,0.0
2024-06-24,497.20751953125,506.06716741550116,492.6032897190552,497.4965384489006,13525300,497.20751953125,519.60004,488.1186218261718,-9.088897705078182,0.0
2024-07-10,532.8653564453125,537.0410603751635,526.5569407325011,528.9786409839128,10983300,532.8653564453125,540.6968,473.2096557617188,-59.65570068359369,0.0
2024-07-12,497.1676330566406,506.3561716108576,492.5434825758769,496.06143545934026,19750500,497.1676330566406,539.7701,486.4742736816406,-10.693359375,0.0
2024-07-25,451.8627624511719,461.96814434300074,441.1394707341232,461.67915585261153,18240500,451.8627624511719,494.56668,535.4964599609375,83.63369750976562,0.0
2024-07-26,464.1108703613281,468.16695889164293,457.8523012762326,462.6159889198552,14222400,464.1108703613281,490.37173,525.6201782226562,61.509307861328125,0.0
2024-08-14,524.9625244140625,532.1778093250446,521.344906349691,526.2580762039715,11444200,524.9625244140625,527.51373,515.0963134765625,-9.8662109375,0.0
2024-08-29,516.4515991210938,525.4009971702922,513.9202885037621,517.2787838642175,8317400,516.4515991210938,543.6904,559.9681396484375,43.51654052734375,0.0
2024-09-13,522.8297729492188,525.7796940926987,515.3453904682744,518.564409723777,10321400,522.8297729492188,530.557,594.4730224609375,71.64324951171875,0.0
2024-09-19,557.7236328125,560.686353189847,545.1746449788143,548.6460587400361,15647000,557.7236328125,547.8128,582.392822265625,0.0,-24.669189453125
2024-09-30,571.0308227539062,573.2652987881467,563.409615584696,566.3025009877178,12792300,571.0308227539062,582.98975,573.744140625,2.71331787109375,0.0
2024-10-03,581.3353881835938,581.9239016583299,567.3299121210531,568.7464602798791,11581000,581.3353881835938,589.8295,566.38232421875,-14.95306396484375,0.0
2024-10-11,588.497802734375,589.7547108844743,581.275634319108,583.3904108975593,8587100,588.497802734375,605.0826,565.7637939453125,-22.7340087890625,0.0
2024-11-05,571.0208740234375,572.0682771206308,565.2750433492338,565.9034973845316,9775400,571.0208740234375,590.4322,572.1280517578125,1.107177734375,0.0
2024-11-06,570.6417846679688,571.5894582504264,553.8033329293451,561.3646904544983,18305400,570.6417846679688,588.4154,567.7988891601562,-2.8428955078125,0.0
2024-11-20,564.1278686523438,564.9557815891732,552.8357279952656,561.5442177129146,9797300,564.1278686523438,584.6277,629.2371826171875,65.10931396484375,0.0
2024-11-25,563.7188720703125,571.1805001939032,555.0203670417848,560.7162719500135,13599800,563.7188720703125,580.3245,618.41357421875,54.6947021484375,0.0
2024-11-26,572.1280517578125,576.0783250481356,563.8086170552596,564.6066354584325,10356600,572.1280517578125,581.03674,596.200439453125,24.0723876953125,0.0
2024-12-02,591.3706665039062,593.036538470844,574.1531451491893,576.0783868240748,12522400,591.3706665039062,587.32,598.8560180664062,0.0,-7.4853515625
2024-12-04,612.2691040039062,616.2592573147286,603.6104177407027,611.4511152689987,14697000,612.2691040039062,600.1764,602.3502197265625,0.0,9.91888427734375
2024-12-05,607.4310302734375,618.3740578152988,605.5556532734184,615.5609923152704,8081200,607.4310302734375,607.50934,598.8160400390625,-8.614990234375,0.0
2024-12-09,612.0595703125,624.8580035041053,604.6777626799444,622.3840671657603,11426000,612.0595703125,620.1346,584.539794921875,-27.519775390625,0.0
2024-12-19,594.5831298828125,610.5067124391835,594.0140670778993,609.378580008499,14958100,594.5831298828125,636.3067,593.2652587890625,-1.31787109375,0.0
2024-12-31,584.539794921875,592.9857373463826,582.8825114890158,591.2886030654797,6019500,584.539794921875,615.1482,646.4171142578125,61.8773193359375,0.0
2025-01-14,593.2652587890625,604.4866230552518,587.5746921637277,604.0673361055156,13598000,593.2652587890625,625.00616,703.7020263671876,110.43676757812511,0.0
2025-01-15,616.0973510742188,621.4285288457229,605.4949546004538,609.1988286085332,15524300,616.0973510742188,625.08887,710.8101806640625,94.71282958984375,0.0
2025-01-22,622.4668579101562,632.6499686545925,618.4035946049794,622.2671771241828,12274000,622.4668579101562,630.2669,724.1780395507812,101.711181640625,0.0
2025-01-29,675.3690185546875,679.921460010166,664.5669404267016,673.8814972952861,21377800,675.3690185546875,657.93964,693.6885986328125,0.0,-18.319580078125
2025-02-03,696.3042602539062,702.8334008769439,674.1310425314721,674.7899220338277,21415700,696.3042602539062,684.01624,656.4105224609375,0.0,39.89373779296875
2025-02-12,724.1780395507812,725.8951602371656,711.4191869503326,714.1147251974435,12016500,724.1780395507812,723.8849,626.8894653320312,0.0,97.28857421875
2025-02-14,735.4492797851562,739.6822441199437,724.4176024364068,724.9367602663773,16901200,735.4492797851562,730.68445,596.9990844726562,0.0,138.4501953125
2025-02-20,693.6885986328125,704.4606964506946,692.4905749812318,696.1245577152213,12587400,693.6885986328125,727.8337,589.6613159179688,-104.02728271484375,0.0
2025-02-24,667.0228881835938,686.1311871035267,661.3523074705995,685.14283732043,15677000,667.0228881835938,716.6629,604.4349365234375,-62.58795166015625,0.0
2025-02-28,667.0927734375,668.5203965483279,641.53515727814,656.9495749111169,17534200,667.0927734375,689.17487,595.7915649414062,-71.30120849609375,0.0
2025-03-06,626.8894653320312,649.4819705904519,623.0757880479771,646.9262151408363,13446500,626.8894653320312,668.95294,602.11669921875,-24.77276611328125,0.0
2025-03-10,596.9990844726562,609.0989960212393,585.8975158632896,607.0623983614838,21999900,596.9990844726562,652.6006,575.9168701171875,-21.08221435546875,0.0
2025-03-25,625.8284912109375,633.3926787229344,620.7024302695025,626.2781574491432,15312500,625.8284912109375,615.88007,521.1190795898438,0.0,104.70941162109375
2025-04-15,521.1190795898438,537.526438963531,517.1021506137689,531.7009039388483,15558700,521.1190795898438,553.03925,596.3511352539062,75.2320556640625,0.0
2025-04-21,484.2873840332031,493.1205839444646,479.431104674804,490.95223888134063,16166000,484.2873840332031,535.92035,638.9383544921875,154.65097045898438,0.0
2025-05-02,596.56103515625,603.8754149154345,577.8854014442142,583.0114624189366,24739300,596.56103515625,569.7135,626.577880859375,0.0,-30.016845703125
2025-05-05,598.8092651367188,602.7462382701667,587.5978600254365,590.765405664398,13887700,598.8092651367188,580.0325,641.826171875,0.0,-43.01690673828125
2025-05-12,638.9383544921875,639.8976383332824,620.5525382829127,630.434887813048,21965100,638.9383544921875,615.77844,666.3372802734375,0.0,-27.39892578125
2025-05-13,655.525634765625,660.4118286945162,642.335771505551,645.0436488654467,18570800,655.525634765625,626.0149,687.4210815429688,0.0,-31.89544677734375
2025-05-16,639.8477172851562,639.9476160073406,625.6686244756826,637.4695422101522,18519000,639.8477172851562,651.1807,693.5263671875,53.67864990234375,0.0
2025-05-27,641.826171875,642.5855973216567,632.2635222678258,634.9214503428936,9508400,641.826171875,654.4025,697.22998046875,55.40380859375,0.0
2025-05-30,646.9921875,648.9106942904369,632.2935358628563,642.0060336659102,16241000,646.9921875,657.6195,698.530029296875,51.537841796875,0.0
2025-06-11,693.6063232421875,708.3249785260691,691.4579518801445,703.1689726406868,9582500,693.6063232421875,702.6739,719.010009765625,25.4036865234375,0.0
2025-06-16,702.1199951171875,707.1500244140625,693.510009765625,699.3300170898438,13720300,702.1199951171875,708.0877,732.780029296875,30.6600341796875,0.0
2025-06-17,697.22998046875,705.969970703125,696.0599975585938,702.0,10066100,697.22998046875,709.637,727.2399902343751,30.010009765625114,0.0
2025-07-14,720.9199829101562,728.0,716.5499877929688,717.5999755859375,8939400,720.9199829101562,736.1952,776.3699951171875,55.45001220703125,0.0
2025-07-16,702.9099731445312,713.969970703125,699.27001953125,713.3699951171875,13067600,702.9099731445312,732.71204,771.989990234375,69.08001708984375,0.0
2025-07-18,704.280029296875,704.7100219726562,691.6500244140625,702.1900024414062,12779800,704.280029296875,725.80145,769.2999877929688,65.01995849609375,0.0
2025-07-22,704.8099975585938,716.5999755859375,701.4099731445312,716.1900024414062,8921100,704.8099975585938,722.8871,789.9999999999999,85.19000244140614,0.0
2025-07-28,717.6300048828125,724.739990234375,712.6799926757812,715.2000122070312,8715700,717.6300048828125,725.7324,767.3699951171875,49.739990234375,0.0
