Date,close,high,low,open,volume,adjclose
2021-09-27,351.65081787109375,353.21225907419273,345.1862825383086,347.90139830446395,15205800,351.65081787109375
2021-09-28,338.7913513183594,347.6925307819273,337.0708099085149,346.0714194747262,21710300,338.7913513183594
2021-09-29,337.7570495605469,343.3464119430695,337.0310519162003,341.27774357169085,14452200,337.7570495605469
2021-09-30,337.5382385253906,340.9296062113735,336.3049835612375,338.59245253678273,16547100,337.5382385253906
2021-10-01,341.1385192871094,343.13753192509347,336.7923672182882,339.7461335199843,14905300,341.1385192871094
2021-10-04,324.4500732421875,334.1070861860798,320.9393344262675,333.69931953763825,42885000,324.4500732421875
2021-10-05,331.1433410644531,333.35122982063115,324.38045442717083,326.78723376028523,35377900,331.1433410644531
2021-10-06,331.8196105957031,332.5555633011173,324.0223604337802,327.9408654645126,26443000,331.8196105957031
2021-10-07,327.42376708984375,336.9912752271876,327.18508624933446,335.1613179641118,28307500,327.42376708984375
2021-10-08,328.24920654296875,331.5809347237402,326.9165213408745,329.70126250959504,15946100,328.24920654296875
2021-10-11,323.6742858886719,328.65692959617024,323.53503519072405,325.84238404848134,14708200,323.6742858886719
2021-10-12,322.0034484863281,322.61013601191706,315.638373973902,321.2674957563026,31658700,322.0034484863281
2021-10-13,322.7692565917969,325.21582586606814,320.8995093728485,325.18599076581125,14761500,322.7692565917969
2021-10-14,326.73748779296875,328.7166203298091,325.3152973805766,326.5684019850504,14302200,326.73748779296875
2021-10-15,322.98809814453125,327.2745800776437,320.7503742900774,326.886693374357,21596400,322.98809814453125
2021-10-18,333.5103454589844,334.05736281081386,325.713124979467,327.15522576484267,21585000,333.5103454589844
2021-10-19,338.1349792480469,340.59150395611067,335.439773710397,337.79683795577586,18786300,338.1349792480469
2021-10-20,338.9206237792969,342.10317597482873,337.59789392336336,341.57606899224464,13639500,338.9206237792969
2021-10-21,340.0146179199219,340.4422644429007,335.95686247328354,338.42334186930026,16354400,340.0146179199219
2021-10-22,322.8388671875,327.83149677950917,319.35796368438537,324.5693941392045,35224500,322.8388671875
2021-10-25,326.8966369628906,327.76188529983517,317.9755769646523,318.5523990722583,38409000,326.8966369628906
2021-10-26,314.0869445800781,328.40837240023257,307.91083471315727,326.4690297715566,65654000,314.0869445800781
2021-10-27,310.5164794921875,317.50812148580394,310.3573488353756,312.47573207452166,29971800,310.5164794921875
2021-10-28,315.19085693359375,323.74390994284374,306.428897507605,311.282276453976,50806800,315.19085693359375
2021-10-29,321.8045349121094,324.2212689887201,317.85619493154763,318.44297211366296,37059400,321.8045349121094
2021-11-01,328.1795654296875,331.63063353907677,324.2212702832804,324.26106053253426,31518900,328.1795654296875
2021-11-02,326.2899475097656,332.9633588937457,322.03330085591364,329.57196057182244,28353000,326.2899475097656
2021-11-03,329.8106384277344,330.33774547296565,321.43659590907413,325.703167324767,20786500,329.8106384277344
2021-11-04,334.0175476074219,335.4297828334908,330.8349952468989,332.18759062299523,22495300,334.0175476074219
2021-11-05,339.26873779296875,344.89785944999534,337.7868772151696,338.4532045772252,26872800,339.26873779296875
2021-11-08,336.77239990234375,342.9087481967458,336.493928866276,342.5407718652706,18342500,336.77239990234375
2021-11-09,333.5401611328125,339.44775394159564,332.6450777514055,338.1449039456553,17556700,333.5401611328125
2021-11-10,325.85235595703125,331.37206208881173,323.73397273693166,330.67586926540287,21872600,325.85235595703125
2021-11-11,325.95184326171875,330.64609219052824,325.2158904086119,328.0205117936413,12376600,325.95184326171875
2021-11-12,339.0300598144531,339.9947381897874,327.98066211197477,328.37847357263126,25414300,339.0300598144531
2021-11-15,345.6636657714844,351.72043431066385,341.3274690574854,342.46123328916383,25076600,345.6636657714844
2021-11-16,341.0887451171875,344.7586142960345,339.01015214438587,341.95399339737486,18181100,341.0887451171875
2021-11-17,338.91070556640625,345.40507586011915,338.2443781663447,342.3617740288277,13602800,338.91070556640625
2021-11-18,336.8420715332031,340.59149106099784,333.4705531875881,337.8664505228223,17487200,336.8420715332031
2021-11-19,343.4159851074219,350.1789016131273,338.04545429626205,340.33292340082266,26488500,343.4159851074219
2021-11-22,339.1493835449219,351.89941171570973,338.65211165577995,347.1454936695556,27116800,339.1493835449219
2021-11-23,335.4099426269531,339.53729389373456,331.68040286460746,337.08076915622667,17225000,335.4099426269531
2021-11-24,339.19915771484375,339.9152305740603,330.9941701138962,334.1667677476818,13566200,339.19915771484375
2021-11-26,331.30242919921875,335.90717189663746,330.08908453672626,333.9677993263109,14750700,331.30242919921875
2021-11-29,336.1856689453125,338.81127937579345,333.48050835833396,335.0519046965654,16650900,336.1856689453125
2021-11-30,322.6897277832031,333.9778079050576,321.66534870885937,333.1722297180044,25390000,322.6897277832031
2021-12-01,308.90533447265625,328.69675156795597,308.59702829866603,328.48790585194627,30329600,308.90533447265625
2021-12-02,308.6965026855469,312.88352410113805,305.52390514456016,309.7009714085829,24396200,308.6965026855469
2021-12-03,305.16583251953125,312.03813419280635,297.86588427329247,312.0182542421115,27471000,305.16583251953125
2021-12-06,316.13568115234375,318.35352509159367,304.6685906003245,306.44883277262755,21758300,316.13568115234375
2021-12-07,321.0487365722656,324.75839650726795,319.2486144144011,319.8155117616376,18794000,321.0487365722656
2021-12-08,328.7564392089844,330.93449284467295,321.3073148825398,323.2267773839781,19937700,328.7564392089844
2021-12-09,328.02044677734375,334.2960157918675,326.210369758452,327.7419757245195,16879200,328.02044677734375
2021-12-10,327.9508056640625,333.20199551569453,324.58924289084996,330.745471208429,14528000,327.9508056640625
2021-12-13,332.66497802734375,339.22897381049984,327.7917190076466,329.1443144886279,22948700,332.66497802734375
2021-12-14,331.9190673828125,333.86839525555865,325.8622987485897,326.26011023347246,20461000,331.9190673828125
2021-12-15,339.7958679199219,340.24339445822574,322.21233929002034,330.67588712581085,24681300,339.7958679199219
2021-12-16,333.0727233886719,342.5805599979914,331.9190489010007,337.1304792213179,22635000,333.0727233886719
2021-12-17,331.9688415527344,335.27070447932977,328.94541937372,330.9842223798246,40012600,331.9688415527344
2021-12-20,323.6742858886719,328.099987506514,320.77020469169213,327.98064710888303,17901800,323.6742858886719
2021-12-21,332.3765869140625,334.16675381191203,321.9835909125194,324.62908135565897,16116800,332.3765869140625
2021-12-22,328.6470642089844,332.6849102644765,326.46901050527396,331.9787621990585,16764600,328.6470642089844
2021-12-23,333.4108581542969,334.8330788736841,326.56839186475736,328.2989187380859,13987700,333.4108581542969
2021-12-27,344.2911376953125,345.9719190101488,336.165732499746,337.0011455823938,17795000,344.2911376953125
2021-12-28,344.3309631347656,350.78554282472703,343.31653936309965,344.73872974375746,16637600,344.3309631347656
2021-12-29,341.06884765625,347.7820181971321,339.77595287769236,345.0171876921152,10747000,341.06884765625
2021-12-30,342.4811096191406,345.3354759968904,341.3473453994496,342.12308839747084,10593300,342.4811096191406
2021-12-31,334.51483154296875,341.5661438294916,334.4352510380069,341.1484220561163,12870500,334.51483154296875
2022-01-03,336.69287109375,339.21899052706925,335.35023087541833,336.4541599398024,14537900,336.69287109375
2022-01-04,334.6938171386719,341.2180219087376,330.05923948078396,338.095170221446,15998000,334.6938171386719
2022-01-05,322.40130615234375,333.92806619447765,322.0730896720679,331.20299529734746,20564500,322.40130615234375
2022-01-06,330.64605712890625,337.31946856345746,320.95920923669814,321.05866969710286,27962800,330.64605712890625
2022-01-07,329.9797058105469,335.16127066586523,327.0855796234997,330.9245042382811,14722000,329.9797058105469
2022-01-10,326.27996826171875,326.5484841420041,313.708920966182,323.53501785898294,24942400,326.27996826171875
2022-01-11,332.5456237792969,332.8042148938141,323.5052237838489,324.9970395656272,16226800,332.5456237792969
2022-01-12,331.4416809082031,334.5346975988246,328.2292934650969,333.35118803299963,14104900,331.4416809082031
2022-01-13,324.69866943359375,333.7987390964755,323.982596686455,333.15229169931075,14797100,324.69866943359375
2022-01-14,330.0890808105469,330.91456916029665,319.4574051713878,320.03425757139314,16868500,330.0890808105469
2022-01-18,316.4141540527344,322.4410880079428,315.9069572730679,321.52612456351545,22645600,316.4141540527344
2022-01-19,317.84625244140625,325.3152861632207,317.58766133858995,317.8362972909692,20814700,317.84625244140625
2022-01-20,314.83282470703125,326.0313990944483,314.2560025809042,322.1327735262741,16925000,314.83282470703125
2022-01-21,301.5158996582031,316.5732791279412,301.3866040898256,313.09237533778037,28710700,301.5158996582031
2022-01-24,307.025634765625,307.84116803697805,287.43313840822844,296.2149475733403,38878100,307.025634765625
2022-01-25,298.5123291015625,304.5591726776863,295.95634413484214,298.3134385431409,25108500,298.5123291015625
2022-01-26,293.0224609375,305.8321906496855,289.26308637858205,305.33491872204524,28348800,293.0224609375
2022-01-27,293.03240966796875,300.06381150392957,292.6544781550715,296.12542642160906,21629900,293.03240966796875
2022-01-28,300.0638427734375,300.2528085495781,291.4312086833994,294.0070738384395,21871600,300.0638427734375
2022-01-31,311.5508117675781,312.0779187865982,297.6868682661031,299.0394333145059,21579500,311.5508117675781
2022-02-01,317.25946044921875,317.9158629750348,310.4169945024818,312.8436837126866,18023800,317.25946044921875
2022-02-02,321.2376708984375,326.2103902621904,315.1411121023052,326.0313796493522,58458300,321.2376708984375
2022-02-03,236.46273803710938,246.64687242629063,234.46371038104039,243.31514449064096,188119900,236.46273803710938
2022-02-04,235.79641723632812,241.28630399106297,228.85450483892365,233.68798895629686,89342200,235.79641723632812
2022-02-07,223.68287658691406,236.99981906259538,222.78777795400234,236.40308664065424,88613800,223.68287658691406
2022-02-08,218.97865295410156,224.53816449083425,214.97064253783918,219.645010673908,94729700,218.97865295410156
2022-02-09,230.7341766357422,232.09669687435962,220.9975988764952,222.97673145512314,86563300,230.7341766357422
2022-02-10,226.8256378173828,233.71781985918588,225.46310233543514,227.02454356513454,49310400,226.8256378173828
2022-02-11,218.35211181640625,229.16279893223552,217.57636880430735,227.2135014263843,46156900,218.35211181640625
2022-02-14,216.51220703125,219.79420498238372,213.6081406235878,218.1134233397268,38184000,216.51220703125
2022-02-15,219.794189453125,219.943364959463,213.88659659358441,219.26708243001775,42685500,219.794189453125
2022-02-16,215.3585205078125,216.27351421238137,211.2013344622757,211.2510646903228,45817500,215.3585205078125
2022-02-17,206.57672119140625,216.3132993444326,206.0297190085316,212.85229080407169,38747500,206.57672119140625
2022-02-18,205.03517150878906,209.6001243107233,204.0605075725601,208.2475440165722,37128400,205.03517150878906
2022-02-22,200.97743225097656,206.34796321719114,198.968449332644,201.23600820064885,39852400,200.97743225097656
2022-02-23,197.36720275878906,205.81088459986046,196.96939133181132,203.0460542084255,44481400,197.36720275878906
2022-02-24,206.46731567382812,207.2132235842458,189.18213817357778,190.0175513911171,49957200,206.46731567382812
2022-02-25,209.33157348632812,210.1670018065916,202.07140075591067,203.82180754547798,37627600,209.33157348632812
2022-02-28,209.87857055664062,211.98699849274516,205.70148975799447,206.54684285712432,34239800,209.87857055664062
2022-03-01,202.37973022460938,210.5946568294758,201.1166553063998,208.72490956556254,27094900,202.37973022460938
2022-03-02,206.9745330810547,208.00885206704032,200.9177643298967,203.6627000498682,29452100,206.9745330810547
2022-03-03,201.862548828125,207.9392118282194,200.32100296007832,207.87954163051356,27263500,201.862548828125
2022-03-04,198.96841430664062,204.76660601855457,197.70533953238345,201.26580787304312,32130900,198.96841430664062
2022-03-07,186.4471435546875,199.79392068605006,186.25817778822918,199.6944602272187,38560600,186.4471435546875
2022-03-08,189.25172424316406,195.62675334748008,185.09453863632086,186.82505023121445,37508100,189.25172424316406
2022-03-09,197.41696166992188,198.01369407263957,192.8619488440806,194.67202600359832,31894700,197.41696166992188
2022-03-10,194.14491271972656,195.20906675389006,190.02750176475874,193.77692117380823,24853000,194.14491271972656
2022-03-11,186.58639526367188,192.50392886417603,185.65152150155663,191.58895023065847,34694500,186.58639526367188
2022-03-14,185.6116943359375,191.24080010658625,184.80611637245323,186.0095057430428,31010500,185.6116943359375
2022-03-15,190.98226928710938,191.2309052691189,184.89566530368785,189.75898450477263,31721700,190.98226928710938
2022-03-16,202.5189666748047,202.61841195332647,193.4586716997248,193.6376823063848,40640300,202.5189666748047
2022-03-17,206.7060089111328,206.90491466408685,200.01273244202156,200.5995097246736,29499700,206.7060089111328
2022-03-18,215.3087921142578,215.61709826329755,204.8760222186683,205.57219984158613,52128000,215.3087921142578
2022-03-21,210.33609008789062,213.53852258706053,206.49715011422617,213.32966169557758,30142300,210.33609008789062
2022-03-22,215.46792602539062,218.26260708204245,209.03322589300686,210.21673554100374,31998800,215.46792602539062
2022-03-23,212.2953338623047,215.6171066316733,211.002423840687,212.16603830748252,23717300,212.2953338623047
2022-03-24,218.37200927734375,219.46599845135205,213.61807552021898,213.82693641441747,31502300,218.37200927734375
2022-03-25,220.60971069335938,224.2696245548316,217.69568949855335,219.30684558153473,40039000,220.60971069335938
2022-03-28,222.37005615234375,222.81759785048743,218.34215051798094,220.91803062720783,26224100,222.37005615234375
2022-03-29,228.60585021972656,229.63022917231166,224.0607775359655,224.8365357013117,31417900,228.60585021972656
2022-03-30,226.60682678222656,229.88880941182103,225.47304737778563,227.66104085602697,25588000,226.60682678222656
2022-03-31,221.14678955078125,227.24334871629463,221.04732908726598,227.2035584606741,24192300,221.14678955078125
2022-04-01,223.62319946289062,226.03993382837436,221.48492099668766,223.32483326114888,19544800,223.62319946289062
2022-04-04,232.61386108398438,233.0713579334283,224.62767516142972,224.74701556757384,28054800,232.61386108398438
2022-04-05,230.5750274658203,235.56764151553008,229.75950945342072,232.80281100735016,29727200,230.5750274658203
2022-04-06,222.08164978027344,227.7406068432896,220.20196246813512,225.67195376727716,28995100,222.08164978027344
2022-04-07,221.73353576660156,224.28952060062414,217.3674891193529,222.70818443526176,21037200,221.73353576660156
2022-04-08,221.11695861816406,223.9016847182283,218.829504493985,221.16668885085986,18375700,221.11695861816406
2022-04-11,215.27896118164062,219.40631194961077,214.04572138607526,217.2282585635439,20516600,215.27896118164062
2022-04-12,212.97161865234375,220.81856899309665,211.96713483071343,219.03834218534894,20128800,212.97161865234375
2022-04-13,213.8169708251953,215.42812687830613,210.1769369806163,210.6642688916775,19231800,213.8169708251953
2022-04-14,209.03321838378906,213.8169870331476,208.85420777566662,213.7175265782786,18379500,209.03321838378906
2022-04-18,209.6199951171875,212.21575496966872,207.1634707857939,208.8541921634388,16580800,209.6199951171875
2022-04-19,216.12432861328125,217.23821290517645,207.85967138026635,209.37138233036362,20089900,216.12432861328125
2022-04-20,199.3264617919922,212.99149873928465,197.83464612778909,212.44449662730347,43036500,199.3264617919922
2022-04-21,187.0438690185547,201.86256630262926,184.56744937065218,200.50004608528528,49954100,187.0438690185547
2022-04-22,183.10546875,191.66849190175577,182.27005555849573,189.3313077850696,36426800,183.10546875
2022-04-25,185.96975708007812,186.15870766118786,180.66883662102265,181.732990632681,29281100,185.96975708007812
2022-04-26,179.96273803710938,186.16869820762884,178.52065223798246,185.61175598249326,31747400,179.96273803710938
2022-04-27,173.99545288085938,180.2213074290636,168.0779196901877,173.47828580189343,71062900,173.99545288085938
2022-04-28,204.60752868652344,207.3922548646818,191.84752760640737,201.81286253176168,100890600,204.60752868652344
2022-04-29,199.376220703125,211.32068770994692,198.8093233849037,203.3444564040664,49193400,199.376220703125
2022-05-02,209.97804260253906,210.72395047119713,199.89336882530347,200.0723794295249,49915300,209.97804260253906
2022-05-03,210.8731231689453,213.72745905219412,206.9546181229804,209.30174212548286,41556300,210.8731231689453
2022-05-04,222.1910400390625,223.07618343809847,205.83079711951396,209.5006510938084,41375900,222.1910400390625
2022-05-05,207.14358520507812,218.9687105944239,205.03515716702722,217.54652021889862,41129200,207.14358520507812
2022-05-06,202.65821838378906,208.23761036979332,199.9232226097779,206.20873227913583,34747200,202.65821838378906
2022-05-09,195.13946533203125,201.46476514421295,194.51289781874493,198.74964937032928,36303200,195.13946533203125
2022-05-10,196.5715789794922,201.85261938499278,193.13046587762958,198.4214310825543,34452500,196.5715789794922
2022-05-11,187.710205078125,199.57510550503812,187.2427682711024,195.25878899071404,31153400,187.710205078125
2022-05-12,190.1965789794922,196.96942044204656,183.7718187731032,186.03937762817333,38262200,190.1965789794922
2022-05-13,197.5363006591797,198.79937563637557,190.23635221953052,191.52926229909409,24549800,197.5363006591797
2022-05-16,198.94854736328125,204.24946796576893,194.86097148578133,195.97487092994706,27112600,198.94854736328125
2022-05-17,201.51446533203125,204.3389813335773,197.2777140930139,201.01719341862636,24872700,201.51446533203125
2022-05-18,191.19113159179688,199.9033310021295,190.58445918422169,198.90878706679553,23960000,191.19113159179688
2022-05-19,190.2462921142578,194.2244676339712,188.56552570462853,190.15678680719273,24446900,190.2462921142578
2022-05-20,192.4840087890625,196.83017570441515,186.84494701761912,193.9062143765109,31465600,192.4840087890625
2022-05-23,195.15933227539062,195.91519530149034,190.1965682566139,194.12501336537863,25059200,195.15933227539062
2022-05-24,180.29090881347656,182.67780799517152,175.149118904387,179.56489604850404,50406300,180.29090881347656
2022-05-25,182.82701110839844,184.4381674068017,178.341623480769,179.41571756268058,28030200,182.82701110839844
2022-05-26,190.58444213867188,191.7778917192253,181.26555597869333,181.88218348281484,23056500,190.58444213867188
2022-05-27,194.0653533935547,194.26425913571137,188.76443265841135,190.315918692983,22562700,194.0653533935547
2022-05-31,192.58349609375,196.52189694024386,190.96238454669688,193.8266760714197,26131100,192.58349609375
2022-06-01,187.61074829101562,198.44133003927215,183.99060934126828,195.43780341060554,36623500,187.61074829101562
2022-06-02,197.77500915527344,199.84366237823042,186.70573021108996,187.42180306424953,31951600,197.77500915527344
2022-06-03,189.7390899658203,195.53728290533837,188.74454603469616,194.91071537255863,19465000,189.7390899658203
2022-06-06,193.19015502929688,195.84558545496733,187.37206707016938,192.93157907520472,30574200,193.19015502929688
2022-06-07,194.58250427246094,195.4577077440248,190.44521326037568,190.8827998206223,18828700,194.58250427246094
2022-06-08,195.56710815429688,200.92769906590598,193.3492795488,193.60785549466925,22267200,195.56710815429688
2022-06-09,182.99606323242188,198.36176224590696,182.67780192515247,193.21997250766879,23501600,182.99606323242188
2022-06-10,174.612060546875,182.10097407377617,174.06505842710433,182.04128869890982,27450800,174.612060546875
2022-06-13,163.36376953125,171.63838175860775,163.1350286918285,169.65923400734172,31749300,163.36376953125
2022-06-14,162.83665466308594,165.8401812350533,160.47959067651584,165.1241084738487,27244300,162.83665466308594
2022-06-15,168.42599487304688,171.22066046111715,163.08528446587044,166.28771664504526,30008300,168.42599487304688
2022-06-16,159.9922637939453,164.17930006661163,158.7391440100492,162.82671982781204,26944100,159.9922637939453
2022-06-17,162.84661865234375,164.9948218770204,159.02755866012222,160.79784553375922,31374200,162.84661865234375
2022-06-21,156.193115234375,166.84467140754418,155.11900605148205,165.02465433449234,50724900,156.193115234375
2022-06-22,154.99966430664062,159.91269815327516,154.59189768808022,157.51585902033707,47267800,154.99966430664062
2022-06-23,157.88385009765625,158.87839403527929,153.4084023783526,155.41738538150125,40499200,157.88385009765625
2022-06-24,169.23159790039062,169.32110321150154,160.4199381188969,160.84758472233977,68736000,169.23159790039062
2022-06-27,168.5652313232422,170.81289481068848,167.0932955973247,170.38524826805332,29174600,168.5652313232422
2022-06-28,159.8032989501953,170.36536498408404,159.733688771792,168.9729944851346,27744500,159.8032989501953
2022-06-29,163.04550170898438,165.4224606193557,159.44525825847654,162.6775253846381,28595200,163.04550170898438
2022-06-30,160.37020874023438,164.32848933316885,157.62527295615266,161.26529220717475,35250600,160.37020874023438
2022-07-01,159.15684509277344,159.74362229999235,154.15429093017877,159.43531614621747,31423900,159.15684509277344
2022-07-05,167.2723388671875,167.332009072352,156.16328546484507,157.27716976267692,28618600,167.2723388671875
2022-07-06,168.8437042236328,170.65376603815452,164.55722289787468,167.28226318217594,23085900,168.8437042236328
2022-07-07,171.25051879882812,171.7776258586484,166.86457650059305,168.52546301415413,24083400,171.25051879882812
2022-07-08,169.94766235351562,171.45935811835196,167.23254664618602,169.05256375997112,19249200,169.94766235351562
2022-07-11,161.9912872314453,166.57613442337586,161.026578601489,166.15842787878648,21885600,161.9912872314453
2022-07-12,162.37918090820312,165.00477610187934,161.2155664085036,163.90083180592828,16639700,162.37918090820312
2022-07-13,162.59799194335938,164.0798526809243,158.73915665387057,159.28615884833974,16555100,162.59799194335938
2022-07-14,157.1876678466797,161.70289051613514,156.42186478762832,160.3403702170275,23765200,157.1876678466797
2022-07-15,163.80136108398438,164.07983213438212,158.94799765167076,159.66405522731205,23342800,163.80136108398438
2022-07-18,166.31756591796875,170.75323822305413,164.73624481833002,165.84018911300018,23574300,166.31756591796875
2022-07-19,174.82090759277344,175.5270403665657,168.58511373036453,169.44042200363836,25933700,174.82090759277344
2022-07-20,182.09103393554688,182.59826102275755,175.73589919863173,176.52159735604093,24784300,182.09103393554688
2022-07-21,182.17059326171875,182.8468909638626,177.89405171672502,179.64445858660227,27195800,182.17059326171875
2022-07-22,168.346435546875,174.64189970689227,167.4911272603118,172.1257050729806,42583900,168.346435546875
2022-07-25,165.74073791503906,169.63936342925976,163.9107807474895,168.0779221932663,26166300,165.74073791503906
2022-07-26,158.28164672851562,165.09427813125416,157.08819715062555,165.03460792868987,28468400,158.28164672851562
2022-07-27,168.65475463867188,169.93770957916664,161.13600526052383,161.70288738638206,43846600,168.65475463867188
2022-07-28,159.8430938720703,160.62877686133453,154.0051261429839,160.18123514970122,73214300,159.8430938720703
2022-07-29,158.23193359375,159.26625252697647,154.32336834755358,156.82962311436086,42065400,158.23193359375
2022-08-01,159.05740356445312,164.28871435266825,154.38305012492182,156.39203311423572,40596700,159.05740356445312
2022-08-02,159.31597900390625,161.3547968962479,157.14786555712988,157.446231742076,27374500,159.31597900390625
2022-08-03,167.87899780273438,168.61495050821267,160.68845032101933,161.80233452965732,31721900,167.87899780273438
2022-08-04,169.6393585205078,171.2107245114859,165.88992380784927,167.38173964213652,23938200,169.6393585205078
2022-08-05,166.19821166992188,170.67365867957452,164.8953617463084,166.07887127250194,25832700,166.19821166992188
2022-08-08,169.3210906982422,176.54147359610243,166.21811873809312,167.08336703262665,27299100,169.3210906982422
2022-08-09,167.6104736328125,168.60501748166348,165.69101128878683,168.02818022826574,18655100,167.6104736328125
2022-08-10,177.36695861816406,179.49528199475273,173.00091142703204,175.02978951718475,30262100,177.36695861816406
2022-08-11,176.52159118652344,182.10098272209228,175.40769176912545,178.72947971988444,24079100,176.52159118652344
2022-08-12,179.51516723632812,180.46993602185645,177.93384613659634,179.82347340571212,21274000,179.51516723632812
2022-08-15,179.90304565429688,180.45004783498266,177.22772013238097,177.98358320952337,15878700,179.90304565429688
2022-08-16,178.4907989501953,180.0025099612496,176.07404932771448,178.46096384656903,21156700,178.4907989501953
2022-08-17,173.89599609375,177.1680386425796,173.21969839282943,175.79556329036916,20118100,173.89599609375
2022-08-18,173.70703125,174.801020371913,170.92230545466154,173.3887699360026,18844500,173.70703125
2022-08-19,167.0435791015625,171.37979056694337,166.1385406243181,169.2713474448919,26240800,167.0435791015625
2022-08-22,162.16038513183594,164.5870746639757,161.3746869564038,164.5870746639757,19499700,162.16038513183594
2022-08-23,160.23095703125,164.14946214887348,159.8231904188906,161.59347722194875,18111800,160.23095703125
2022-08-24,162.3692169189453,164.55722544085438,158.8982687352094,159.72374191837798,20891500,162.3692169189453
2022-08-25,167.85911560058594,167.9585760592434,163.12509217387682,164.27875154641242,15550500,167.85911560058594
2022-08-26,160.89732360839844,169.98745496377722,160.7879231637551,167.56076522844228,24023600,160.89732360839844
2022-08-29,158.30154418945312,162.16037921789803,158.14241352991138,159.7834200023075,20052700,158.30154418945312
2022-08-30,156.30252075195312,160.7779682385541,155.05934089456397,159.47511817609595,19567900,156.30252075195312
2022-08-31,162.04103088378906,166.9242450912224,161.25534787740136,166.15845721205108,40953000,162.04103088378906
2022-09-01,164.45777893066406,166.4468667188068,159.47511948455926,162.68749201325986,30145700,164.45777893066406
2022-09-02,159.44528198242188,167.01374633389952,158.3512776451919,166.53636952107883,22634200,159.44528198242188
2022-09-06,157.6749725341797,160.80779471201183,156.82961938183863,159.22647366039627,19339800,157.6749725341797
2022-09-07,159.514892578125,160.08178987494838,155.95442366059075,156.89923731309446,16831200,159.514892578125
2022-09-08,161.17576599121094,161.34483661634752,156.87934466138933,157.84405336257703,22530800,161.17576599121094
2022-09-09,168.22708129882812,168.61495278210487,162.13053799376215,162.35927882350626,22086800,168.22708129882812
2022-09-12,168.03814697265625,170.45488140784667,166.3673053000311,166.47670573797402,23220400,168.03814697265625
2022-09-13,152.29449462890625,160.74811680005658,151.8369978106444,160.65859632601516,44444100,152.29449462890625
2022-09-14,150.64356994628906,152.70226798539755,148.23677546226304,152.49342225887582,43064200,150.64356994628906
2022-09-15,148.73403930664062,153.35866224787844,147.8886709440106,148.98267527499826,34606300,148.73403930664062
2022-09-16,145.49183654785156,147.76935082908668,143.50274852782164,147.24224371782174,40122800,145.49183654785156
2022-09-19,147.21238708496094,147.7693292210427,144.30832082143814,144.44755635545857,22169500,147.21238708496094
2022-09-20,145.2929229736328,148.0279188542088,144.4276745875859,144.984616775181,23217400,145.2929229736328
2022-09-21,141.34457397460938,148.78377326050975,141.22523356298106,145.59128066963206,38338600,141.34457397460938
2022-09-22,142.04075622558594,143.79114789260458,140.1013836283905,140.7776813199772,34418500,142.04075622558594
2022-09-23,139.64390563964844,141.8418390501483,138.13219473829278,140.64838946509272,31710700,139.64390563964844
2022-09-26,135.62594604492188,141.4639290253509,135.44693542815818,139.35548564952038,30497000,135.62594604492188
2022-09-27,133.66668701171875,138.65930137449425,133.3882159485075,137.16748560349052,30826500,133.66668701171875
2022-09-28,140.8373565673828,141.25506316735775,133.53740827992252,133.8854895254675,32658500,140.8373565673828
2022-09-29,135.6657257080078,139.07700371578247,134.4623210123011,138.5996269328111,38985400,135.6657257080078
2022-09-30,134.939697265625,140.22073766018366,134.76068666353873,135.30768879580387,33166400,134.939697265625
2022-10-03,137.85374450683594,138.8582284840784,135.35744452894616,136.39176361215863,27723100,137.85374450683594
2022-10-04,139.51461791992188,141.61310616860757,138.57974422019424,139.723478817418,34670700,139.51461791992188
2022-10-05,138.22169494628906,139.4449947632363,134.0446139648407,137.48574223666648,27979300,138.22169494628906
2022-10-06,138.3112335205078,140.67823778690772,135.8547087657765,136.96859312643528,36231100,138.3112335205078
2022-10-07,132.7218780517578,137.5354667997412,131.71739419387347,136.0138158739346,33214800,132.7218780517578
2022-10-10,133.0600128173828,135.36736179554413,131.15049047797407,132.82133200966584,24024000,133.0600128173828
2022-10-11,127.8386459350586,131.93617647196157,126.29710768743027,130.90184248185668,38481400,127.8386459350586
2022-10-12,126.80433654785156,128.9624948076411,125.5611567777746,127.61986976127854,34605200,126.80433654785156
2022-10-13,129.57913208007812,130.4245005567994,121.86147604387202,122.8560200515266,34325700,129.57913208007812
2022-10-14,126.06837463378906,131.0709211626936,125.82967865779928,130.2852382353035,23559400,126.06837463378906
2022-10-17,133.3086395263672,134.05454734979827,129.46969998808723,129.589055559199,29612200,133.3086395263672
2022-10-18,132.075439453125,137.08793427850054,130.6830688193,136.3420263168024,25445000,132.075439453125
2022-10-19,132.50308227539062,136.2525171047217,131.4985983789064,132.16494098455863,30691000,132.50308227539062
2022-10-20,130.8123779296875,136.02379422473052,130.59357702423094,132.20473353210386,26356300,130.8123779296875
2022-10-21,129.30064392089844,129.41004435433513,124.7555862965603,125.6208346129462,46348600,129.30064392089844
2022-10-24,129.01222229003906,132.75170149571628,123.8903202286884,126.55569790256348,63563400,129.01222229003906
2022-10-25,136.75973510742188,137.5951635710843,129.8774926935313,130.16591894156255,38433200,136.75973510742188
2022-10-26,129.1116943359375,134.8104265434671,127.82872422697164,130.96153139210486,82791500,129.1116943359375
2022-10-27,97.40562438964844,101.94074179150705,95.85413086709111,97.44540705307475,232316600,97.40562438964844
